"Chromosome.Name" "Gene.Start" "Gene.End" "Transcript.Start" "Transcription.Start.Site" "Transcript.End" "Ensembl.Gene.ID" "HGNC.IDs" "Ensembl.Protein.Family.IDs"
"Chr5_supercontig_000000151" 192944912 193027649 192944912 193027649 193027649 "ENSSHAG00000015904" "HGNC:45   " "ENSFM00730001521159"
"Chr5_supercontig_000000152" 193049164 193098799 193049164 193098799 193098799 "ENSSHAG00000000171" "          " "ENSFM00730001521159"
"Chr5_supercontig_000000152" 193159830 193275490 193159830 193159830 193275490 "ENSSHAG00000004560" "HGNC:30286" "ENSFM00250000002370"
"Chr5_supercontig_000000152" 193281428 193308290 193281428 193308290 193308290 "ENSSHAG00000006465" "HGNC:29680" "ENSFM00250000002826"
"Chr5_supercontig_000000152" 193331934 193356286 193331934 193331934 193356286 "ENSSHAG00000007076" "HGNC:17364" "ENSFM00500000271943"
"Chr5_supercontig_000000152" 193371460 193372252 193371460 193371460 193372252 "ENSSHAG00000007497" "          " "ENSFM00640001116253"
"Chr5_supercontig_000000152" 193534891 193618273 193534891 193534891 193618273 "ENSSHAG00000008954" "HGNC:201  " "ENSFM00410000138484"
"Chr5_supercontig_000000152" 193628817 193651668 193628817 193651668 193651668 "ENSSHAG00000009723" "HGNC:11292" "ENSFM00500000270522"
"Chr5_supercontig_000000152" 193669352 193671241 193669352 193671241 193671241 "ENSSHAG00000009995" "          " "ENSFM00250000000002"
"Chr5_supercontig_000000152" 193704011 193707179 193704011 193707179 193707179 "ENSSHAG00000010247" "HGNC:21923" "ENSFM00250000001178"
"Chr5_supercontig_000000152" 194269851 194270603 194269851 194270603 194270603 "ENSSHAG00000013364" "HGNC:22402" "ENSFM00250000011752"
"Chr5_supercontig_000000152" 194775636 194783410 194775636 194775636 194783410 "ENSSHAG00000015226" "HGNC:21958" "ENSFM00500000273833"
"Chr5_supercontig_000000152" 195604359 195615278 195604359 195604359 195615278 "ENSSHAG00000017197" "          " "ENSFM00250000001178"
"Chr5_supercontig_000000152" 195652670 195679782 195652670 195652670 195679782 "ENSSHAG00000017270" "HGNC:17885" "ENSFM00250000001178"
"Chr5_supercontig_000000152" 195696222 195757583 195696222 195696222 195757583 "ENSSHAG00000017332" "HGNC:26107" "ENSFM00250000004955"
"Chr5_supercontig_000000152" 195696222 195757583 195696222 195696222 195756848 "ENSSHAG00000017332" "HGNC:26107" "ENSFM00250000004955"
"Chr5_supercontig_000000152" 195696222 195757583 195703105 195703105 195757583 "ENSSHAG00000017332" "HGNC:26107" "ENSFM00250000004955"
"Chr5_supercontig_000000152" 195797963 195799398 195797963 195799398 195799398 "ENSSHAG00000017484" "          " "ENSFM00500000341658"
"Chr5_supercontig_000000152" 195809607 195811463 195809607 195809607 195811463 "ENSSHAG00000017507" "          " "ENSFM00250000006418"
"Chr5_supercontig_000000152" 195822179 195839085 195822179 195822179 195839085 "ENSSHAG00000017517" "HGNC:25106" "ENSFM00500000271361"
"Chr5_supercontig_000000152" 195854653 195855303 195854653 195854653 195855303 "ENSSHAG00000017560" "HGNC:2034 " "ENSFM00400000131954"
"Chr5_supercontig_000000152" 196067488 196301274 196067488 196067488 196301274 "ENSSHAG00000017835" "HGNC:8883 " "ENSFM00740001589280"
"Chr5_supercontig_000000152" 196600342 196601361 196600342 196600342 196601361 "ENSSHAG00000018395" "HGNC:4038 " "ENSFM00250000000221"
"Chr5_supercontig_000000152" 197240745 197270139 197240745 197240745 197270139 "ENSSHAG00000018806" "          " "ENSFM00250000001853"
"Chr5_supercontig_000000152" 197353186 197380155 197353186 197353186 197380155 "ENSSHAG00000018829" "          " "ENSFM00250000001853"
"Chr5_supercontig_000000152" 197382500 197397158 197382500 197397158 197397158 "ENSSHAG00000018838" "HGNC:2649 " "ENSFM00800002003871"
"Chr5_supercontig_000000152" 197418056 197437343 197418056 197437343 197437343 "ENSSHAG00000018854" "HGNC:34300" "ENSFM00500000274298"
"Chr5_supercontig_000000152" 197456663 197490012 197456663 197490012 197490012 "ENSSHAG00000018866" "HGNC:1573 " "ENSFM00250000003734"
"Chr5_supercontig_000000152" 197502706 197655645 197502706 197502706 197655645 "ENSSHAG00000018875" "HGNC:22215" "ENSFM00400000131980"
"Chr5_supercontig_000000152" 197707546 197715339 197707546 197707546 197715339 "ENSSHAG00000018915" "HGNC:29941" "ENSFM00250000004788"
"Chr5_supercontig_000000152" 197735460 197766544 197735460 197766544 197766544 "ENSSHAG00000018923" "HGNC:8850 " "ENSFM00520000517847"
"Chr5_supercontig_000000152" 197781939 197796633 197781939 197781939 197796633 "ENSSHAG00000018931" "HGNC:21785" "ENSFM00250000004663"
"Chr5_supercontig_000000153" 197829732 197851219 197829732 197851219 197851219 "ENSSHAG00000002062" "          " "ENSFM00670001236160"
"Chr5_supercontig_000000153" 197868554 198060212 197868554 198060212 198060212 "ENSSHAG00000003381" "HGNC:1777 " "ENSFM00730001521984"
"Chr5_supercontig_000000153" 198377338 198382071 198377338 198382071 198382071 "ENSSHAG00000009644" "          " "ENSFM00250000003895"
"Chr5_supercontig_000000153" 198408620 198413380 198408620 198413380 198413380 "ENSSHAG00000009876" "          " "ENSFM00250000003895"
"Chr5_supercontig_000000153" 198604811 198619203 198604811 198619203 198619203 "ENSSHAG00000011105" "HGNC:2379 " "ENSFM00500000270474"
"Chr5_supercontig_000000154" 198687566 198692734 198687566 198692734 198692734 "ENSSHAG00000001777" "HGNC:1605 " "ENSFM00250000000182"
"Chr5_supercontig_000000154" 198745828 198746913 198745828 198746913 198746913 "ENSSHAG00000003803" "HGNC:2558 " "ENSFM00250000000182"
"Chr5_supercontig_000000154" 198830069 198833384 198830069 198830069 198833384 "ENSSHAG00000005463" "HGNC:1609 " "ENSFM00250000000182"
"Chr5_supercontig_000000154" 198882232 198896077 198882232 198882232 198896077 "ENSSHAG00000006202" "HGNC:26054" "ENSFM00500000271856"
"Chr5_supercontig_000000154" 198910842 198921503 198910842 198910842 198921503 "ENSSHAG00000006567" "          " "ENSFM00500000276734"
"Chr5_supercontig_000000154" 198938336 198944292 198938336 198938336 198944292 "ENSSHAG00000006896" "          " "ENSFM00250000001034"
"Chr5_supercontig_000000154" 198975824 199023577 198975824 199023577 199023577 "ENSSHAG00000007320" "HGNC:16527" "ENSFM00500000269946"
"Chr5_supercontig_000000154" 199193767 199194681 199193767 199194681 199194681 "ENSSHAG00000009263" "          " "ENSFM00250000005533"
"Chr5_supercontig_000000154" 199199653 199201491 199199653 199201491 199201491 "ENSSHAG00000009314" "          " "ENSFM00250000003663"
"Chr5_supercontig_000000154" 199243123 199244136 199243123 199244136 199244136 "ENSSHAG00000009669" "          " "ENSFM00500000271075"
"Chr5_supercontig_000000154" 199286255 199333211 199286255 199333211 199333211 "ENSSHAG00000009964" "HGNC:18997" "ENSFM00750001632483"
"Chr5_supercontig_000000154" 199796558 199870357 199796558 199796558 199870357 "ENSSHAG00000012895" "HGNC:19156" "ENSFM00500000271516"
"Chr5_supercontig_000000154" 199920471 199921751 199920471 199920471 199921751 "ENSSHAG00000013510" "HGNC:30792" "ENSFM00600000921347"
"Chr5_supercontig_000000154" 200215387 200227819 200215387 200215387 200227819 "ENSSHAG00000014658" "HGNC:1569 " "ENSFM00500000328640"
"Chr5_supercontig_000000154" 200215387 200227819 200217645 200217645 200227819 "ENSSHAG00000014658" "HGNC:1569 " "ENSFM00500000328640"
"Chr5_supercontig_000000154" 200249594 200350692 200249594 200350692 200350692 "ENSSHAG00000014783" "HGNC:29947" "ENSFM00250000001110"
"Chr5_supercontig_000000155" 200931270 200941307 200931270 200941307 200941307 "ENSSHAG00000008460" "HGNC:2514 " "ENSFM00250000001012"
"Chr5_supercontig_000000155" 201331447 201331938 201331447 201331447 201331938 "ENSSHAG00000011266" "          " "ENSFM00640001119692"
"Chr5_supercontig_000000155" 201649795 201684310 201649795 201684310 201684310 "ENSSHAG00000012987" "HGNC:29198" "ENSFM00640001113929"
"Chr5_supercontig_000000155" 201693404 201740408 201693404 201693404 201740408 "ENSSHAG00000013208" "HGNC:17273" "ENSFM00730001522257"
"Chr5_supercontig_000000155" 201693404 201740408 201694142 201694142 201740408 "ENSSHAG00000013208" "HGNC:17273" "ENSFM00730001522257"
"Chr5_supercontig_000000155" 201745656 201756551 201745656 201745656 201756551 "ENSSHAG00000013458" "HGNC:28444" "ENSFM00640001115422"
"Chr5_supercontig_000000155" 201812477 201819139 201812477 201819139 201819139 "ENSSHAG00000013738" "          " "ENSFM00260000050501"
"Chr5_supercontig_000000156" 201847839 201848229 201847839 201848229 201848229 "ENSSHAG00000002303" "HGNC:18470" "ENSFM00260000050501"
"Chr5_supercontig_000000156" 201880956 201912083 201880956 201880956 201912083 "ENSSHAG00000003370" "HGNC:28112" "ENSFM00250000005109"
"Chr5_supercontig_000000156" 201937291 201943951 201937291 201937291 201943951 "ENSSHAG00000004709" "HGNC:11891" "ENSFM00500000272608"
"Chr5_supercontig_000000156" 201976170 202018635 201976170 202018635 202018635 "ENSSHAG00000005403" "HGNC:24357" "ENSFM00250000005675"
"Chr5_supercontig_000000156" 201976170 202018635 201991783 202018635 202018635 "ENSSHAG00000005403" "HGNC:24357" "ENSFM00250000005675"
"Chr5_supercontig_000000157" 202325381 202448516 202325381 202325381 202448516 "ENSSHAG00000000831" "HGNC:17095" "ENSFM00250000002298"
"Chr5_supercontig_000000157" 202489713 202565832 202489713 202489713 202565832 "ENSSHAG00000005591" "HGNC:6612 " "ENSFM00730001522087"
"Chr5_supercontig_000000157" 202598520 202630087 202598520 202598520 202630087 "ENSSHAG00000007008" "HGNC:17059" "ENSFM00770001847625"
"Chr5_supercontig_000000157" 202598520 202630087 202598646 202598646 202630087 "ENSSHAG00000007008" "HGNC:17059" "ENSFM00770001847625"
"Chr5_supercontig_000000157" 202641271 202697887 202641271 202697887 202697887 "ENSSHAG00000007472" "HGNC:30927" "ENSFM00730001521402"
"Chr5_supercontig_000000157" 202718736 202741682 202718736 202741682 202741682 "ENSSHAG00000008240" "HGNC:6741 " "ENSFM00250000005888"
"Chr5_supercontig_000000157" 202799784 202820848 202799784 202799784 202820848 "ENSSHAG00000008901" "HGNC:1610 " "ENSFM00730001521322"
"Chr5_supercontig_000000157" 202838087 202905172 202838087 202905172 202905172 "ENSSHAG00000009211" "HGNC:14673" "ENSFM00250000002726"
"Chr5_supercontig_000000157" 202838087 202905172 202838087 202899911 202899911 "ENSSHAG00000009211" "HGNC:14673" "ENSFM00250000002726"
"Chr5_supercontig_000000157" 202838087 202905172 202838087 202899441 202899441 "ENSSHAG00000009211" "HGNC:14673" "ENSFM00250000002726"
"Chr5_supercontig_000000157" 202856376 202857398 202856376 202856376 202857398 "ENSSHAG00000009356" "HGNC:16647" "ENSFM00730001521322"
"Chr5_supercontig_000000157" 202951686 202952696 202951686 202952696 202952696 "ENSSHAG00000010055" "HGNC:1625 " "ENSFM00730001522505"
"Chr5_supercontig_000000157" 203072996 203074060 203072996 203072996 203074060 "ENSSHAG00000010810" "HGNC:1604 " "ENSFM00250000000182"
"Chr5_supercontig_000000157" 203149392 203150447 203149392 203149392 203150447 "ENSSHAG00000011288" "          " "ENSFM00250000000182"
"Chr5_supercontig_000000157" 203166873 203167922 203166873 203166873 203167922 "ENSSHAG00000011404" "          " "ENSFM00250000000182"
"Chr5_supercontig_000000157" 203184797 203185837 203184797 203184797 203185837 "ENSSHAG00000011525" "HGNC:1612 " "ENSFM00250000000182"
"Chr5_supercontig_000000157" 203193943 203197320 203193943 203193943 203197320 "ENSSHAG00000011578" "          " "ENSFM00250000002612"
"Chr5_supercontig_000000157" 203230334 203273630 203230334 203230334 203273630 "ENSSHAG00000011795" "          " "ENSFM00250000002612"
"Chr5_supercontig_000000157" 203285124 203287560 203285124 203287560 203287560 "ENSSHAG00000012080" "HGNC:26928" "ENSFM00500000272616"
"Chr5_supercontig_000000157" 203346275 203397265 203346275 203397265 203397265 "ENSSHAG00000012400" "HGNC:1041 " "ENSFM00500000271922"
"Chr5_supercontig_000000157" 203398948 203417706 203398948 203417706 203417706 "ENSSHAG00000012664" "HGNC:28451" "ENSFM00250000007683"
"Chr5_supercontig_000000157" 204041393 204085882 204041393 204041393 204085882 "ENSSHAG00000015197" "          " "ENSFM00250000004673"
"Chr5_supercontig_000000157" 204093720 204104663 204093720 204104663 204104663 "ENSSHAG00000015381" "HGNC:23230" "ENSFM00250000004803"
"Chr5_supercontig_000000157" 204118570 204194251 204118570 204118570 204194251 "ENSSHAG00000015450" "HGNC:30211" "ENSFM00780001898384"
"Chr5_supercontig_000000157" 204161853 204162905 204161853 204162905 204162905 "ENSSHAG00000015565" "HGNC:1611 " "ENSFM00730001521322"
"Chr5_supercontig_000000157" 204215510 204312752 204215510 204312752 204312752 "ENSSHAG00000015731" "HGNC:30343" "ENSFM00250000002783"
"Chr5_supercontig_000000157" 204324398 204324919 204324398 204324398 204324919 "ENSSHAG00000016043" "          " "ENSFM00640001119693"
"Chr5_supercontig_000000157" 204377374 204423769 204377374 204423769 204423769 "ENSSHAG00000016175" "HGNC:125  " "ENSFM00800002003509"
"Chr5_supercontig_000000157" 204377374 204423769 204381386 204423769 204423769 "ENSSHAG00000016175" "HGNC:125  " "ENSFM00800002003509"
"Chr5_supercontig_000000157" 204845352 205048439 204845352 204845352 205048439 "ENSSHAG00000017125" "HGNC:2317 " "ENSFM00800002003632"
"Chr5_supercontig_000000158" 205056983 205237564 205056983 205237564 205237564 "ENSSHAG00000000350" "HGNC:18593" "ENSFM00500000271879"
"Chr5_supercontig_000000158" 205243225 205250636 205243225 205243225 205250636 "ENSSHAG00000005869" "HGNC:25021" "ENSFM00250000006663"
"Chr5_supercontig_000000158" 205268164 205293133 205268164 205293133 205293133 "ENSSHAG00000006195" "HGNC:13211" "ENSFM00500000269846"
"Chr5_supercontig_000000158" 205480126 205535950 205480126 205480126 205535950 "ENSSHAG00000008449" "HGNC:8982 " "ENSFM00800002003738"
"Chr5_supercontig_000000158" 205544577 205642586 205544577 205642586 205642586 "ENSSHAG00000008975" "HGNC:27023" "ENSFM00670001235435"
"Chr5_supercontig_000000158" 205699546 205708627 205699546 205708627 205708627 "ENSSHAG00000010148" "          " "ENSFM00670001235435"
"Chr5_supercontig_000000159" 205907933 205914560 205907933 205914560 205914560 "ENSSHAG00000000549" "          " "ENSFM00670001235435"
"Chr5_supercontig_000000159" 205907933 205914560 205907975 205914560 205914560 "ENSSHAG00000000549" "          " "ENSFM00670001235435"
"Chr5_supercontig_000000159" 205963941 205996260 205963941 205963941 205996260 "ENSSHAG00000003266" "HGNC:1484 " "ENSFM00780001898503"
"Chr5_supercontig_000000159" 206005475 206010433 206005475 206010433 206010433 "ENSSHAG00000004321" "HGNC:10827" "ENSFM00500000271436"
"Chr5_supercontig_000000159" 206136858 206146888 206136858 206146888 206146888 "ENSSHAG00000006443" "HGNC:28343" "ENSFM00500000271121"
"Chr5_supercontig_000000159" 206149152 206157149 206149152 206149152 206157149 "ENSSHAG00000006597" "          " "ENSFM00250000003496"
"Chr5_supercontig_000000159" 206168069 206181735 206168069 206181735 206181735 "ENSSHAG00000006830" "HGNC:2226 " "ENSFM00250000002421"
"Chr5_supercontig_000000160" 206184135 206197699 206184135 206184135 206197699 "ENSSHAG00000000538" "HGNC:1122 " "ENSFM00250000001708"
"Chr5_supercontig_000000160" 206209133 206307368 206209133 206307368 206307368 "ENSSHAG00000002238" "HGNC:29024" "ENSFM00570000851116"
"Chr5_supercontig_000000161" 206496365 206605729 206496365 206605729 206605729 "ENSSHAG00000001247" "HGNC:30278" "ENSFM00390000126378"
"Chr5_supercontig_000000161" 206679925 206696128 206679925 206696128 206696128 "ENSSHAG00000005944" "          " "ENSFM00650001140038"
"Chr5_supercontig_000000161" 206847740 207052945 206847740 206847740 207052945 "ENSSHAG00000007849" "HGNC:9064 " "ENSFM00770001847576"
"Chr5_supercontig_000000161" 207117218 207118271 207117218 207118271 207118271 "ENSSHAG00000010050" "          " "ENSFM00640001119694"
"Chr5_supercontig_000000161" 207306798 207347627 207306798 207347627 207347627 "ENSSHAG00000011231" "HGNC:19166" "ENSFM00250000004733"
"Chr5_supercontig_000000161" 208255477 208349770 208255477 208349770 208349770 "ENSSHAG00000015368" "HGNC:10541" "ENSFM00250000003208"
"Chr5_supercontig_000000163" 209314185 209499633 209314185 209314185 209499633 "ENSSHAG00000008165" "HGNC:18864" "ENSFM00730001521919"
"Chr5_supercontig_000000164" 209741200 209772195 209741200 209772195 209772195 "ENSSHAG00000006023" "          " "                   "
"Chr5_supercontig_000000164" 209800663 209835825 209800663 209800663 209835825 "ENSSHAG00000006787" "HGNC:9783 " "ENSFM00500000269759"
"Chr5_supercontig_000000164" 209837465 209859640 209837465 209859640 209859640 "ENSSHAG00000007207" "HGNC:28406" "ENSFM00250000010113"
"Chr5_supercontig_000000164" 209837465 209859640 209837465 209850839 209850839 "ENSSHAG00000007207" "HGNC:28406" "ENSFM00250000010113"
"Chr5_supercontig_000000164" 209932677 210013616 209932677 209932677 210013616 "ENSSHAG00000008162" "HGNC:8638 " "ENSFM00730001522111"
"Chr5_supercontig_000000164" 210022035 210035652 210022035 210035652 210035652 "ENSSHAG00000008910" "HGNC:25088" "ENSFM00250000006763"
"Chr5_supercontig_000000165" 210914813 211167416 210914813 211167416 211167416 "ENSSHAG00000000749" "HGNC:26191" "ENSFM00250000001367"
"Chr5_supercontig_000000165" 212588828 212602912 212588828 212588828 212602912 "ENSSHAG00000015074" "          " "ENSFM00640001117114"
"Chr5_supercontig_000000165" 212847795 212918340 212847795 212847795 212918340 "ENSSHAG00000015850" "HGNC:12478" "ENSFM00730001521550"
"Chr5_supercontig_000000166" 213062434 213080618 213062434 213062434 213080618 "ENSSHAG00000001369" "HGNC:7963 " "ENSFM00400000131800"
"Chr5_supercontig_000000166" 213062434 213080618 213062651 213062651 213080618 "ENSSHAG00000001369" "HGNC:7963 " "ENSFM00400000131800"
"Chr5_supercontig_000000166" 213143780 213253480 213143780 213253480 213253480 "ENSSHAG00000004159" "HGNC:11799" "ENSFM00260000050396"
"Chr5_supercontig_000000166" 213143780 213253480 213143780 213189810 213189810 "ENSSHAG00000004159" "HGNC:11799" "ENSFM00260000050396"
"Chr5_supercontig_000000167" 214171340 214213647 214171340 214213647 214213647 "ENSSHAG00000007590" "HGNC:18629" "ENSFM00740001589370"
"Chr5_supercontig_000000167" 214428891 214587156 214428891 214428891 214587156 "ENSSHAG00000009801" "HGNC:9865 " "ENSFM00260000050405"
"Chr5_supercontig_000000167" 214588870 214657994 214588870 214657994 214657994 "ENSSHAG00000010805" "HGNC:11990" "ENSFM00740001589149"
"Chr5_supercontig_000000167" 214713825 214753388 214713825 214753388 214753388 "ENSSHAG00000011594" "HGNC:17646" "ENSFM00250000003697"
"Chr5_supercontig_000000167" 214786938 214792249 214786938 214786938 214792249 "ENSSHAG00000012026" "HGNC:26063" "ENSFM00250000005507"
